Step,Verlies_TokiPona,Verlies_Nederlands
1035,1.9464999437332153,
1036,1.8039000034332275,
1037,1.932800054550171,
1038,2.1505000591278076,
1039,2.164400100708008,
1040,1.9321999549865723,
1041,2.0522000789642334,
1042,2.1575000286102295,
1043,2.1730000972747803,
1044,2.0729000568389893,
1045,1.9794000387191772,
1046,2.312700033187866,
1047,1.9086999893188477,
1048,2.3705999851226807,
1049,2.069000005722046,
1050,2.0153000354766846,
1051,2.2639999389648438,
1052,2.1059999465942383,
1053,1.9378999471664429,
1054,2.3640999794006348,
1055,2.264899969100952,
1056,2.051300048828125,
1057,1.9464000463485718,
1058,2.1538000106811523,
1059,2.3675999641418457,
1060,2.1089999675750732,
1061,2.012500047683716,
1062,2.1584999561309814,
1063,1.8666000366210938,
1064,1.5235999822616577,
1065,2.525399923324585,
1066,2.1122000217437744,
1067,2.1981000900268555,
1068,1.9104000329971313,
1069,2.184000015258789,
1070,1.5597000122070312,
1071,2.14739990234375,
1072,2.294800043106079,
1073,2.0882999897003174,
1074,1.9890999794006348,
1075,2.3678998947143555,
1076,2.1940999031066895,
1077,1.9466999769210815,
1078,2.238300085067749,
1079,2.2976999282836914,
1080,1.7700999975204468,
1081,2.0564000606536865,
1082,1.805899977684021,
1083,2.2685999870300293,
1084,2.0868000984191895,
1085,2.183000087738037,
1086,2.0650999546051025,
1087,1.9495999813079834,
1088,2.138400077819824,
1089,1.9867000579833984,
1090,2.129699945449829,
1091,2.0151000022888184,
1092,1.9098000526428223,
1093,2.008500099182129,
1094,2.021199941635132,
1095,1.8976000547409058,
1096,2.1823999881744385,
1097,1.9213999509811401,
1098,2.1438000202178955,
1099,2.0724000930786133,
1100,2.3159000873565674,
1101,2.1173999309539795,
1102,2.0831000804901123,
1103,2.078399896621704,
1104,2.173099994659424,
1105,1.8671000003814697,
1106,2.0738000869750977,
1107,1.9774999618530273,
1108,1.9458999633789062,
1109,2.2107999324798584,
1110,1.9759000539779663,
1111,1.9404000043869019,
1112,1.7167999744415283,
1113,2.0571999549865723,
1114,2.1930999755859375,
1115,2.0044000148773193,
1116,2.1665000915527344,
1117,1.885599970817566,
1118,1.9529999494552612,
1119,1.9404000043869019,
1120,2.073699951171875,
1121,2.0236001014709473,
1122,2.259999990463257,
1123,2.1594998836517334,
1124,1.9567999839782715,
1125,1.8244999647140503,
1126,2.0251998901367188,
1127,1.889299988746643,
1128,2.0703999996185303,
1129,1.8897000551223755,
1130,2.0144999027252197,
1131,2.4834001064300537,
1132,2.1285998821258545,
1133,2.3094000816345215,
1134,2.026700019836426,
